	samp_1_DMSO	samp_2_DMSO	samp_3_DMSO	samp_4_DMSO	samp_5_DMSO	samp_6_DMSO	samp_1_calmidazolium 	samp_2_calmidazolium 	samp_3_calmidazolium 	samp_4_calmidazolium 	samp_5_calmidazolium 	samp_6_calmidazolium 	samp_1_fludrocortisone	samp_2_fludrocortisone	samp_3_fludrocortisone	samp_4_fludrocortisone	samp_5_fludrocortisone	samp_6_fludrocortisone
LOC107984943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107984945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107984946	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
LOC107984948	25	21	1	10	23	1	1	0	1	2	0	7	1	6	4	1	0	1
LOC107984950	11	11	6	4	10	4	14	0	3	2	2	4	1	5	5	2	3	1
LOC107984951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107984952	52	40	4	15	3	6	18	2	3	15	0	0	6	2	1	1	4	2
LOC107984954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107984956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107984960	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107984961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107984962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107984963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107984964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107984965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107984966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107984967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107984969	1	1	1	0	1	0	5	0	0	1	0	0	1	1	0	0	0	0
LOC107984974	5	66	4	14	2	1	0	1	3	5	0	0	1	2	3	2	4	0
LOC107984976	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107984979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107984980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107984982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107984983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107984984	0	0	0	1	3	2	0	0	0	0	0	0	0	1	0	0	0	0
LOC107984986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107984988	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
LOC107984989	2	2	1	0	4	0	0	0	0	4	0	0	0	0	0	0	2	0
LOC107984990	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
LOC107984992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107984993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107984996	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
LOC107984997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107984998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107984999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
LOC107985001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985002	0	7	0	1	0	0	6	0	0	0	0	0	1	0	0	0	1	0
LOC107985004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985010	0	9	4	2	2	0	0	1	0	0	1	0	0	0	1	1	7	0
LOC107985011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985012	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985014	19	12	0	8	0	0	0	0	0	3	2	1	0	2	0	0	0	0
LOC107985015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985020	55	91	26	31	27	22	39	4	6	20	6	0	2	4	10	3	7	7
LOC107985021	0	3	0	2	1	0	2	0	0	0	0	0	0	3	0	0	0	3
LOC107985022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985029	0	0	1	0	0	0	12	0	0	1	0	0	0	0	6	0	0	0
LOC107985031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985034	2	9	0	2	9	0	4	1	1	10	0	0	0	0	0	0	0	0
LOC107985035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985043	37	13	42	7	2	2	2	0	1	1	0	0	0	1	8	0	1	2
LOC107985044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985051	1	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985053	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985054	13	19	26	8	15	8	3	1	8	4	2	0	0	2	3	2	4	1
LOC107985055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985057	1	2	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
LOC107985064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985074	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985080	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985082	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
LOC107985085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985086	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
LOC107985087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985088	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985090	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985103	3	1	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	3
LOC107985115	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985119	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
LOC107985120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985134	0	2	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0
LOC107985135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985138	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0
LOC107985139	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0
LOC107985141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985152	0	7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
LOC107985153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985154	6	4	8	1	2	0	1	0	0	1	0	6	3	0	0	0	1	0
LOC107985155	9	14	0	0	3	1	3	0	0	1	0	0	0	1	0	0	2	0
LOC107985156	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985159	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
LOC107985161	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
LOC107985162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985163	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985164	23	6	0	10	1	0	3	2	0	1	0	1	2	1	0	0	0	1
LOC107985165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985177	2	21	11	0	3	4	3	0	0	1	2	1	0	2	1	1	2	1
LOC107985178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985181	12	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	2	0
LOC107985182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985184	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	2	2
LOC107985185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985188	1	0	1	0	5	0	0	0	0	0	0	2	0	0	0	0	0	0
LOC107985189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985200	28	32	1	5	12	4	4	0	2	7	7	4	1	0	10	0	39	3
LOC107985201	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985203	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985207	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0
LOC107985208	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985209	1	9	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0
LOC107985211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985216	0	2	2	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0
LOC107985217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985223	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985224	3	0	0	1	8	0	0	0	1	1	0	0	0	2	0	1	0	1
LOC107985225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985227	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
LOC107985230	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	3	0
LOC107985231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985232	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
LOC107985233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
LOC107985238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985246	13	7	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0
LOC107985250	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
LOC107985251	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
LOC107985253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985258	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
LOC107985259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985262	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985263	9	6	1	1	0	0	0	0	0	0	0	0	0	2	0	0	2	1
LOC107985268	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985284	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
LOC107985285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985287	8	48	38	7	1	1	0	2	0	11	0	0	0	0	4	0	1	1
LOC107985288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985289	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
LOC107985295	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985297	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985299	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
LOC107985300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985303	13	25	0	0	3	0	0	0	2	11	0	0	1	0	2	1	5	2
LOC107985304	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
LOC107985305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985306	0	3	0	1	0	0	1	1	0	1	0	0	0	2	1	0	0	0
LOC107985308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985315	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985317	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
LOC107985318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985323	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985336	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985342	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
LOC107985346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985349	8	2	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0
LOC107985352	0	2	0	5	1	1	0	0	0	1	0	0	0	0	0	0	0	0
LOC107985354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985359	1	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985360	4	5	0	3	0	3	2	0	4	4	0	5	0	0	8	0	2	0
LOC107985361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
LOC107985365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985367	19	28	9	2	2	0	4	0	1	12	2	1	2	0	1	1	8	2
LOC107985368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985369	8	14	2	0	9	1	1	2	0	0	0	0	0	0	0	0	0	1
LOC107985371	0	17	0	5	0	2	0	0	1	2	0	0	1	2	0	1	1	1
LOC107985372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985375	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985388	5	12	3	1	0	0	0	1	2	0	0	0	1	0	0	0	1	0
LOC107985389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985393	3	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
LOC107985394	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985397	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
LOC107985398	1	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
LOC107985399	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985400	1	1	1	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0
LOC107985401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985404	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0
LOC107985405	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107985406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
